BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESET,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4347.0,39.0, ,B1,2339 HOLLAND AVENUE                      ,            ,10467.0,2.0,0.0,2.0,2800.0,1824.0,1960.0,1.0,B1,0.0,42090.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4348.0,48.0, ,B3,2321 WALLACE AVENUE                      ,            ,10467.0,2.0,0.0,2.0,1950.0,2023.0,1960.0,1.0,B3,300000.0,42319.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4353.0,35.0, ,B1,2333 MATTHEWS AVENUE                     ,            ,10467.0,2.0,0.0,2.0,5000.0,2958.0,1940.0,1.0,B1,0.0,42135.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4353.0,41.0, ,B9,2321 MATTHEWS AVENUE                     ,            ,10467.0,2.0,0.0,2.0,2500.0,1833.0,1955.0,1.0,B9,366054.0,42369.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4353.0,41.0, ,B9,2321 MATTHEWS AVENUE                     ,            ,10467.0,2.0,0.0,2.0,2500.0,1833.0,1955.0,1.0,B9,455000.0,42037.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4354.0,20.0, ,B9,2336 MATTHEWS AVENUE                     ,            ,10467.0,2.0,0.0,2.0,2500.0,2052.0,1955.0,1.0,B9,410000.0,42040.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4354.0,34.0, ,B9,2331 BRONXWOOD AVENUE                    ,            ,10469.0,2.0,0.0,2.0,2500.0,2189.0,1950.0,1.0,B9,460000.0,42117.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4364.0,38.0, ,B1,1070 WARING AVENUE                       ,            ,10469.0,2.0,0.0,2.0,2500.0,2000.0,1925.0,1.0,B1,475000.0,42360.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4367.0,16.0, ,B9,2234 HERING AVE                          ,            ,10469.0,2.0,0.0,2.0,3767.0,2856.0,1940.0,1.0,B9,650000.0,42286.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4371.0,9.0, ,B1,2210 TENBROECK AVENUE                    ,            ,10469.0,2.0,0.0,2.0,2846.0,2884.0,1950.0,1.0,B1,0.0,42354.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4374.0,3.0, ,B3,2309 PEARSALL AVENUE                     ,            ,10469.0,2.0,0.0,2.0,2500.0,2125.0,1955.0,1.0,B3,525000.0,42303.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4374.0,3.0, ,B3,2309 PEARSALL AVENUE                     ,            ,10469.0,2.0,0.0,2.0,2500.0,2125.0,1955.0,1.0,B3,290000.0,42109.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4377.0,19.0, ,B2,1284 ASTOR AVENUE                        ,            ,10469.0,2.0,0.0,2.0,2640.0,2242.0,2007.0,1.0,B2,0.0,42321.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4379.0,8.0, ,B3,1325 PELHAM PARKWAY N                    ,            ,10469.0,2.0,0.0,2.0,3500.0,1856.0,1950.0,1.0,B3,413000.0,42200.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4380.0,29.0, ,B3,2319 WILSON AVENUE                       ,            ,10469.0,2.0,0.0,2.0,2500.0,1860.0,1950.0,1.0,B3,0.0,42088.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4385.0,8.0, ,B3,1425 PELHAM PARKWAY NORTH                ,            ,10469.0,2.0,0.0,2.0,2482.0,2258.0,1960.0,1.0,B3,565000.0,42240.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4386.0,15.0, ,B2,2322 FISH AVENUE                         ,            ,10469.0,2.0,0.0,2.0,2500.0,1158.0,1930.0,1.0,B2,410000.0,42201.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4389.0,131.0, ,B1,1482 ASTOR AVENUE                        ,            ,10469.0,2.0,0.0,2.0,2660.0,1769.0,1950.0,1.0,B1,410000.0,42261.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4436.0,42.0, ,B3,2439 BARNES AVENUE                       ,            ,10467.0,2.0,0.0,2.0,3100.0,2580.0,1915.0,1.0,B3,605000.0,42209.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4436.0,43.0, ,B1,2437 BARNES AVENUE                       ,            ,10467.0,2.0,0.0,2.0,3150.0,3940.0,2014.0,1.0,B1,661862.0,42205.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4437.0,22.0, ,B1,2438 BARNES AVENUE                       ,            ,10467.0,2.0,0.0,2.0,2000.0,1960.0,1950.0,1.0,B1,0.0,42275.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4438.0,8.0, ,B3,827 WARING AVENUE                        ,            ,10467.0,2.0,0.0,2.0,2500.0,1837.0,1955.0,1.0,B3,400000.0,42045.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4438.0,22.0, ,B3,2444 MATTHEWS AVENUE                     ,            ,10467.0,2.0,0.0,2.0,5000.0,2530.0,1930.0,1.0,B3,10.0,42275.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4440.0,11.0, ,B1,2514 BARNES AVENUE                       ,            ,10467.0,2.0,0.0,2.0,1800.0,1971.0,1945.0,1.0,B1,0.0,42115.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4445.0,21.0, ,B1,2538 BRONXWOOD AVE                       ,            ,10469.0,2.0,0.0,2.0,2500.0,1960.0,1950.0,1.0,B1,0.0,42118.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4445.0,68.0, ,B1,2513 RADCLIFF AVENUE                     ,            ,10469.0,2.0,0.0,2.0,3000.0,2700.0,2004.0,1.0,B1,465000.0,42230.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4446.0,23.0, ,B1,2536 RADCLIFF AVENUE                     ,            ,10469.0,2.0,0.0,2.0,2500.0,3536.0,2004.0,1.0,B1,530000.0,42236.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4446.0,67.0, ,B1,2515 COLDEN AVENUE                       ,            ,10469.0,2.0,0.0,2.0,2500.0,1928.0,1965.0,1.0,B1,0.0,42223.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4447.0,2.0, ,B3,987 MACE AVENUE                          ,            ,10469.0,2.0,0.0,2.0,2500.0,988.0,1935.0,1.0,B3,290500.0,42331.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4449.0,120.0, ,B1,2440 LURTING AVE                         ,            ,10469.0,2.0,0.0,2.0,2467.0,2220.0,1940.0,1.0,B1,455000.0,42248.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4450.0,61.0, ,B9,2531 HONE AVENUE                         ,            ,10469.0,2.0,0.0,2.0,1458.0,1876.0,1960.0,1.0,B9,335000.0,42355.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4452.0,1.0, ,B1,2501 LACONIA AVENUE                      ,            ,10469.0,2.0,0.0,2.0,5004.0,2878.0,1935.0,1.0,B1,755000.0,42123.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4452.0,71.0, ,B3,2529 LACONIA AVE                         ,            ,10469.0,2.0,0.0,2.0,2500.0,3276.0,1935.0,1.0,B3,560000.0,42264.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4455.0,53.0, ,B3,2425 ESPLANADE                           ,            ,10469.0,2.0,0.0,2.0,7279.0,2520.0,1965.0,1.0,B3,430000.0,42369.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4456.0,63.0, ,B1,2543 YATES AVENUE                        ,            ,10469.0,2.0,0.0,2.0,1908.0,1881.0,1945.0,1.0,B1,0.0,42213.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4458.0,5.0, ,B2,1157 MACE AVENUE                         ,            ,10469.0,2.0,0.0,2.0,3745.0,3000.0,1915.0,1.0,B2,0.0,42124.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4460.0,14.0, ,B1,2424 PEARSALL AVE                        ,            ,10469.0,2.0,0.0,2.0,2500.0,2541.0,1945.0,1.0,B1,0.0,42216.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4460.0,33.0, ,B1,1240 MACE AVENUE                         ,            ,10469.0,2.0,0.0,2.0,2300.0,2200.0,1945.0,1.0,B1,0.0,42008.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4465.0,9.0, ,B1,2408 BOUCK AVENUE                        ,            ,10469.0,2.0,0.0,2.0,2500.0,1937.0,1940.0,1.0,B1,0.0,42233.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4465.0,25.0, ,B1,2446 BOUCK AVENUE                        ,            ,10469.0,2.0,0.0,2.0,3058.0,2192.0,1950.0,1.0,B1,0.0,42017.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4466.0,6.0, ,B3,1311 WARING AVENUE                       ,            ,10469.0,2.0,0.0,2.0,2642.0,1659.0,1950.0,1.0,B3,0.0,42297.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4466.0,8.0, ,B3,1303 WARING AVENUE                       ,            ,10469.0,2.0,0.0,2.0,2642.0,1659.0,1950.0,1.0,B3,455000.0,42011.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4467.0,23.0, ,B3,2428 YOUNG AVENUE                        ,            ,10469.0,2.0,0.0,2.0,2492.0,2035.0,1950.0,1.0,B3,300000.0,42341.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4467.0,69.0, ,B1,2403 FISH AVENUE                         ,            ,10469.0,2.0,0.0,2.0,1500.0,2332.0,1999.0,1.0,B1,530000.0,42103.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4467.0,147.0, ,B9,2449 FISH AVENUE                         ,            ,10469.0,2.0,0.0,2.0,1800.0,1813.0,1955.0,1.0,B9,357500.0,42268.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4469.0,32.0, ,B9,2542 WILSON AVENUE                       ,            ,10469.0,2.0,0.0,2.0,2200.0,1890.0,1950.0,1.0,B9,355000.0,42250.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4472.0,110.0, ,B1,2418 SEYMOUR AVENUE                      ,            ,10469.0,2.0,0.0,2.0,2600.0,2600.0,2003.0,1.0,B1,0.0,42341.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4472.0,124.0, ,B1,2444 SEYMOUR AVENUE                      ,            ,10469.0,2.0,0.0,2.0,2500.0,2860.0,2011.0,1.0,B1,570000.0,42137.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4475.0,61.0, ,B3,2555 MORGAN AVENUE                       ,            ,10469.0,2.0,0.0,2.0,2500.0,2508.0,1945.0,1.0,B3,0.0,42097.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4476.0,50.0, ,B1,1440 ALLERTON AVENUE                     ,            ,10469.0,2.0,0.0,2.0,2825.0,1763.0,1950.0,1.0,B1,460000.0,42132.0
2.0,PELHAM PARKWAY NORTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4476.0,52.0, ,B1,1444 ALLERTON AVENUE                     ,            ,10469.0,2.0,0.0,2.0,3225.0,1763.0,1950.0,1.0,B1,460000.0,42233.0
2.0,PELHAM PARKWAY NORTH     ,03  THREE FAMILY DWELLINGS                  ,1.0,4345.0,24.0, ,C0,2234 HOLLAND AVENUE                      ,            ,10467.0,3.0,0.0,3.0,5000.0,2040.0,1920.0,1.0,C0,0.0,42349.0
2.0,PELHAM PARKWAY NORTH     ,03  THREE FAMILY DWELLINGS                  ,1.0,4353.0,21.0, ,C0,2336 BARNES AVENUE                       ,            ,10467.0,3.0,0.0,3.0,3325.0,2854.0,1940.0,1.0,C0,400000.0,42034.0
2.0,PELHAM PARKWAY NORTH     ,03  THREE FAMILY DWELLINGS                  ,1.0,4353.0,22.0, ,C0,2338 BARNES AVENUE                       ,            ,10467.0,3.0,0.0,3.0,3325.0,3399.0,1940.0,1.0,C0,618000.0,42272.0
2.0,PELHAM PARKWAY NORTH     ,03  THREE FAMILY DWELLINGS                  ,1.0,4369.0,44.0, ,C0,2320 ESPLANADE                           ,            ,10469.0,3.0,0.0,3.0,4063.0,3804.0,1920.0,1.0,C0,0.0,42222.0
2.0,PELHAM PARKWAY NORTH     ,03  THREE FAMILY DWELLINGS                  ,1.0,4383.0,10.0, ,C0,2214 FISH AVENUE                         ,            ,10469.0,3.0,0.0,3.0,6000.0,3138.0,1940.0,1.0,C0,450000.0,42179.0
2.0,PELHAM PARKWAY NORTH     ,03  THREE FAMILY DWELLINGS                  ,1.0,4446.0,56.0, ,C0,2549 COLDEN AVENUE                       ,            ,10469.0,3.0,0.0,3.0,5000.0,2325.0,1935.0,1.0,C0,545000.0,42118.0
2.0,PELHAM PARKWAY NORTH     ,03  THREE FAMILY DWELLINGS                  ,1.0,4451.0,75.0, ,C0,2531 LURTING AVENUE                      ,            ,10469.0,3.0,0.0,3.0,3300.0,2860.0,1950.0,1.0,C0,0.0,42296.0
2.0,PELHAM PARKWAY NORTH     ,03  THREE FAMILY DWELLINGS                  ,1.0,4451.0,75.0, ,C0,2531 LURTING AVENUE                      ,            ,10469.0,3.0,0.0,3.0,3300.0,2860.0,1950.0,1.0,C0,0.0,42296.0
2.0,PELHAM PARKWAY NORTH     ,03  THREE FAMILY DWELLINGS                  ,1.0,4454.0,26.0, ,C0,2446 YATES AVENUE                        ,            ,10469.0,3.0,0.0,3.0,3325.0,2160.0,1935.0,1.0,C0,525000.0,42062.0
2.0,PELHAM PARKWAY NORTH     ,05  TAX CLASS 1 VACANT LAND                 ,1B,4458.0,67.0, ,V0,2541 TENBROECK AVENUE                    ,            ,10469.0,0.0,0.0,0.0,2500.0,0.0,0.0,1.0,V0,0.0,42361.0
2.0,PELHAM PARKWAY NORTH     ,06  TAX CLASS 1 - OTHER                     ,1.0,4458.0,66.0, ,G0,2543 TENBROECK AVENUE                    ,            ,10469.0,0.0,0.0,0.0,2500.0,0.0,1950.0,1.0,G0,350000.0,42361.0
2.0,PELHAM PARKWAY NORTH     ,07  RENTALS - WALKUP APARTMENTS             ,2A,4345.0,25.0, ,C2,2238 HOLLAND AVENUE                      ,            ,10467.0,5.0,0.0,5.0,2500.0,2700.0,1961.0,2.0,C2,480000.0,42067.0
2.0,PELHAM PARKWAY NORTH     ,07  RENTALS - WALKUP APARTMENTS             ,2A,4446.0,55.0, ,C3,2551 COLDEN AVENUE                       ,            ,10469.0,4.0,0.0,4.0,2500.0,3600.0,1939.0,2.0,C3,470000.0,42263.0
2.0,PELHAM PARKWAY NORTH     ,14  RENTALS - 4-10 UNIT                     ,2A,4445.0,37.0, ,S3,904 ALLERTON AVENUE                      ,            ,10469.0,3.0,1.0,4.0,2502.0,2700.0,1923.0,2.0,S3,750000.0,42174.0
2.0,PELHAM PARKWAY NORTH     ,22  STORE BUILDINGS                         ,4.0,4449.0,60.0, ,K1,2414-2448 WILLIAMSBRIDGE ROAD            ,            ,10469.0,0.0,9.0,9.0,23798.0,14800.0,1950.0,4.0,K1,0.0,42230.0
2.0,PELHAM PARKWAY NORTH     ,37  RELIGIOUS FACILITIES                    ,4.0,4455.0,79.0, ,M1,2440 ESPLANADE                           ,            ,10469.0,0.0,1.0,1.0,17000.0,10837.0,1952.0,4.0,M1,1250000.0,42152.0
2.0,PELHAM PARKWAY NORTH     ,37  RELIGIOUS FACILITIES                    ,4.0,4455.0,79.0, ,M1,2440 ESPLANADE                           ,            ,10469.0,0.0,1.0,1.0,17000.0,10837.0,1952.0,4.0,M1,1250000.0,42152.0
2.0,PELHAM PARKWAY SOUTH     ,01  ONE FAMILY DWELLINGS                    ,1.0,4202.0,172.0, ,A5,1808 HERING AVENUE                       ,            ,10461.0,1.0,0.0,1.0,2180.0,1152.0,1948.0,1.0,A5,426000.0,42027.0
2.0,PELHAM PARKWAY SOUTH     ,01  ONE FAMILY DWELLINGS                    ,1.0,4203.0,29.0, ,A5,1824 TENBROECK AVENUE                    ,            ,10461.0,1.0,0.0,1.0,2655.0,1980.0,1935.0,1.0,A5,0.0,42360.0
2.0,PELHAM PARKWAY SOUTH     ,01  ONE FAMILY DWELLINGS                    ,1.0,4277.0,16.0, ,A5,1939 NARRAGANSETT AVENUE                 ,            ,10461.0,1.0,0.0,1.0,2500.0,1750.0,1940.0,1.0,A5,550000.0,42198.0
2.0,PELHAM PARKWAY SOUTH     ,01  ONE FAMILY DWELLINGS                    ,1.0,4278.0,41.0, ,A3,1232 CHOCTAW                             ,            ,10461.0,1.0,0.0,1.0,6536.0,3318.0,1940.0,1.0,A3,840000.0,42221.0
2.0,PELHAM PARKWAY SOUTH     ,01  ONE FAMILY DWELLINGS                    ,1.0,4278.0,51.0, ,A1,1250 CHOCTAW PLACE                       ,            ,10461.0,1.0,0.0,1.0,4121.0,2100.0,1945.0,1.0,A1,670000.0,42310.0
2.0,PELHAM PARKWAY SOUTH     ,01  ONE FAMILY DWELLINGS                    ,1.0,4278.0,85.0, ,A5,1910 NARRAGANSETT AVENUE                 ,            ,10461.0,1.0,0.0,1.0,2500.0,1400.0,1940.0,1.0,A5,514900.0,42291.0
2.0,PELHAM PARKWAY SOUTH     ,01  ONE FAMILY DWELLINGS                    ,1.0,4278.0,85.0, ,A5,1910 NARRAGANSETT AVENUE                 ,            ,10461.0,1.0,0.0,1.0,2500.0,1400.0,1940.0,1.0,A5,514900.0,42291.0
2.0,PELHAM PARKWAY SOUTH     ,01  ONE FAMILY DWELLINGS                    ,1.0,4278.0,86.0, ,A5,1912 NARRAGANSETT AVENUE                 ,            ,10461.0,1.0,0.0,1.0,2500.0,1400.0,1940.0,1.0,A5,450000.0,42135.0
2.0,PELHAM PARKWAY SOUTH     ,01  ONE FAMILY DWELLINGS                    ,1.0,4278.0,91.0, ,A1,1238 PAWNEE PL                           ,            ,10461.0,1.0,0.0,1.0,3325.0,1925.0,1940.0,1.0,A1,420000.0,42242.0
2.0,PELHAM PARKWAY SOUTH     ,01  ONE FAMILY DWELLINGS                    ,1.0,4297.0,41.0, ,A5,2107 MULINER AVENUE                      ,            ,10462.0,1.0,0.0,1.0,1925.0,1966.0,1945.0,1.0,A5,0.0,42258.0
2.0,PELHAM PARKWAY SOUTH     ,01  ONE FAMILY DWELLINGS                    ,1.0,4305.0,1.0, ,A3,1102 LYDIG AVENUE                        ,            ,10461.0,1.0,0.0,1.0,7500.0,4520.0,1950.0,1.0,A3,840000.0,42349.0
2.0,PELHAM PARKWAY SOUTH     ,01  ONE FAMILY DWELLINGS                    ,1.0,4306.0,36.0, ,A1,2028 TOMLINSON AVENUE                    ,            ,10461.0,1.0,0.0,1.0,5000.0,2673.0,1940.0,1.0,A1,0.0,42216.0
2.0,PELHAM PARKWAY SOUTH     ,01  ONE FAMILY DWELLINGS                    ,1.0,4311.0,21.0, ,A1,1167 LYDIG AVENUE                        ,            ,10461.0,1.0,0.0,1.0,5000.0,1632.0,1940.0,1.0,A1,620000.0,42226.0
2.0,PELHAM PARKWAY SOUTH     ,01  ONE FAMILY DWELLINGS                    ,1.0,4313.0,12.0, ,A5,1205 NEILL AVENUE                        ,            ,10461.0,1.0,0.0,1.0,2250.0,2085.0,1940.0,1.0,A5,499000.0,42251.0
2.0,PELHAM PARKWAY SOUTH     ,01  ONE FAMILY DWELLINGS                    ,1.0,4314.0,36.0, ,A1,2061 NARRAGANSETT AVENUE                 ,            ,10461.0,1.0,0.0,1.0,9375.0,1536.0,1930.0,1.0,A1,525000.0,42320.0
2.0,PELHAM PARKWAY SOUTH     ,01  ONE FAMILY DWELLINGS                    ,1.0,4330.0,39.0, ,A1,1081 LYDIG AVENUE                        ,            ,10461.0,1.0,0.0,1.0,2411.0,2565.0,1940.0,1.0,A1,475000.0,42367.0
2.0,PELHAM PARKWAY SOUTH     ,01  ONE FAMILY DWELLINGS                    ,1.0,4331.0,21.0, ,A5,2123 TOMLINSON AVENUE                    ,            ,10461.0,1.0,0.0,1.0,2500.0,2037.0,1940.0,1.0,A5,550000.0,42164.0
2.0,PELHAM PARKWAY SOUTH     ,01  ONE FAMILY DWELLINGS                    ,1.0,4331.0,33.0, ,A1,2104 HAIGHT AVENUE                       ,            ,10461.0,1.0,0.0,1.0,3375.0,2040.0,1940.0,1.0,A1,537500.0,42243.0
2.0,PELHAM PARKWAY SOUTH     ,01  ONE FAMILY DWELLINGS                    ,1.0,4331.0,36.0, ,A5,2108 HAIGHT AVE                          ,            ,10461.0,1.0,0.0,1.0,2300.0,2040.0,1940.0,1.0,A5,512000.0,42205.0
2.0,PELHAM PARKWAY SOUTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4210.0,1.0, ,B3,1860 NARRAGANSETT AVE                    ,            ,10461.0,2.0,0.0,2.0,2783.0,1400.0,1940.0,1.0,B3,0.0,42075.0
2.0,PELHAM PARKWAY SOUTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4220.0,19.0, ,B1,1548 MCDONALD STREET                     ,            ,10461.0,2.0,0.0,2.0,2100.0,1584.0,1955.0,1.0,B1,0.0,42031.0
2.0,PELHAM PARKWAY SOUTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4221.0,16.0, ,B1,1526 RHINELANDER AVENUE                  ,            ,10461.0,2.0,0.0,2.0,2500.0,1477.0,1945.0,1.0,B1,380000.0,42296.0
2.0,PELHAM PARKWAY SOUTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4221.0,20.0, ,B1,1538 RHINELANDER AVENUE                  ,            ,10461.0,2.0,0.0,2.0,2500.0,1890.0,1945.0,1.0,B1,350000.0,42359.0
2.0,PELHAM PARKWAY SOUTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4293.0,48.0, ,B3,2087 MATTHEWS AVENUE                     ,            ,10462.0,2.0,0.0,2.0,2500.0,2642.0,1940.0,1.0,B3,550000.0,42174.0
2.0,PELHAM PARKWAY SOUTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4297.0,34.0, ,B1,2120 MATTHEWS AVENUE                     ,            ,10462.0,2.0,0.0,2.0,2100.0,2080.0,1950.0,1.0,B1,0.0,42277.0
2.0,PELHAM PARKWAY SOUTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4297.0,44.0, ,B1,2099 MULINER AVENUE                      ,            ,10462.0,2.0,0.0,2.0,2100.0,3454.0,1960.0,1.0,B1,0.0,42252.0
2.0,PELHAM PARKWAY SOUTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4299.0,39.0, ,B3,2037 RADCLIFF AVE                        ,            ,10462.0,2.0,0.0,2.0,2500.0,1250.0,1952.0,1.0,B3,290000.0,42247.0
2.0,PELHAM PARKWAY SOUTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4301.0,14.0, ,B1,2029 PAULDING AVENUE                     ,            ,10462.0,2.0,0.0,2.0,2500.0,2600.0,1963.0,1.0,B1,550000.0,42111.0
2.0,PELHAM PARKWAY SOUTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4301.0,31.0, ,B1,1005 NEILL AVENUE                        ,            ,10462.0,2.0,0.0,2.0,2500.0,1568.0,1940.0,1.0,B1,431500.0,42130.0
2.0,PELHAM PARKWAY SOUTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4301.0,35.0, ,B1,2012 COLDEN AVE                          ,            ,10462.0,2.0,0.0,2.0,2400.0,1750.0,1940.0,1.0,B1,445000.0,42248.0
2.0,PELHAM PARKWAY SOUTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4301.0,35.0, ,B1,2012 COLDEN AVE                          ,            ,10462.0,2.0,0.0,2.0,2400.0,1750.0,1940.0,1.0,B1,0.0,42248.0
2.0,PELHAM PARKWAY SOUTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4302.0,33.0, ,B1,2020 PAULDING AVE                        ,            ,10462.0,2.0,0.0,2.0,2500.0,1608.0,1955.0,1.0,B1,460000.0,42338.0
2.0,PELHAM PARKWAY SOUTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4305.0,19.0, ,B1,2011 TOMLINSON AVENUE                    ,            ,10461.0,2.0,0.0,2.0,2500.0,1693.0,1955.0,1.0,B1,479000.0,42090.0
2.0,PELHAM PARKWAY SOUTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4306.0,3.0, ,B1,1126 LYDIG AVENUE                        ,            ,10461.0,2.0,0.0,2.0,2500.0,2520.0,1965.0,1.0,B1,500000.0,42220.0
2.0,PELHAM PARKWAY SOUTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4308.0,5.0, ,B1,1172 LYDIG AVENUE                        ,            ,10461.0,2.0,0.0,2.0,3492.0,2841.0,1925.0,1.0,B1,545000.0,42263.0
2.0,PELHAM PARKWAY SOUTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4311.0,5.0, ,B3,1170 PELHAM PARKWAY                      ,            ,10461.0,2.0,0.0,2.0,3000.0,2220.0,1940.0,1.0,B3,600000.0,42131.0
2.0,PELHAM PARKWAY SOUTH     ,02  TWO FAMILY DWELLINGS                    ,1.0,4312.0,19.0, ,B1,2053 TENBROECK AVENUE                    ,            ,10461.0,2.0,0.0,2.0,7500.0,3138.0,1960.0,1.0,B1,0.0,42026.0
